district,year,ndvi,rainfall_annual,temp_rabi,zone_type,ndvi_mean,rain_mean,temp_mean,ndvi_deficit,rain_deficit,temp_anomaly,n_ndvi,n_rain,n_temp,sspi,zone_factor,sspi_class,sspi_lag1,sspi_lag2,ndvi_lag1,ndvi_trend,ndvi_trend_slope,ndvi_trend_sig
ChhotaUdaipur,2017,0.5039717724323723,903.29,33.76686813186813,hilly,0.473651280777024,1053.0963636363635,32.62040675171823,-0.0303204916553482,149.8063636363636,1.1464613801499013,0.2921517903809867,0.7719393287935705,0.7625914380273613,40.4,0.7,Moderate,38.0,40.9,0.5517097327740821,no trend,-0.0016,False
ChhotaUdaipur,2018,0.4708980991039664,690.55,34.504615384615384,hilly,0.473651280777024,1053.0963636363635,32.62040675171823,0.0027531816730576,362.5463636363636,1.884208632897156,0.4062624198916251,0.8834389180803398,0.9407159399291652,49.5,0.7,Moderate,40.4,38.0,0.5039717724323723,no trend,-0.0016,False
ChhotaUdaipur,2019,0.3663157465947513,1428.84,30.833076923076923,hilly,0.473651280777024,1053.0963636363635,32.62040675171823,0.1073355341822727,-375.7436363636364,-1.7873298286413046,0.7670919522520456,0.4964922612479203,0.0542457331754374,34.6,0.7,Moderate,49.5,40.4,0.4708980991039664,no trend,-0.0016,False
ChhotaUdaipur,2020,0.4543117945676293,1093.49,31.654480874316945,hilly,0.473651280777024,1053.0963636363635,32.62040675171823,0.0193394862093947,-40.39363636363646,-0.9659258774012828,0.4634884084627532,0.6722532242418006,0.2525686264562446,33.9,0.7,Moderate,34.6,49.5,0.3663157465947513,no trend,-0.0016,False
ChhotaUdaipur,2021,0.4397151716863793,1030.55,32.153296703296704,hilly,0.473651280777024,1053.0963636363635,32.62040675171823,0.0339361090906447,22.546363636363598,-0.4671100484215245,0.5138496069050886,0.7052408342338532,0.3730046168945505,38.2,0.7,Moderate,33.9,34.6,0.4543117945676293,no trend,-0.0016,False
ChhotaUdaipur,2022,0.4961393299214932,1057.47,32.254065934065935,hilly,0.473651280777024,1053.0963636363635,32.62040675171823,-0.0224880491444691,-4.373636363636479,-0.3663408176522935,0.3191752460657437,0.6911317388893019,0.3973347231348058,32.8,0.7,Moderate,38.2,33.9,0.4397151716863793,no trend,-0.0016,False
ChhotaUdaipur,2023,0.45310502254531,982.48,32.47087912087912,hilly,0.473651280777024,1053.0963636363635,32.62040675171823,0.020546258231714,70.61636363636353,-0.1495276308391098,0.4676520075215978,0.7304348986176785,0.4496829233660195,38.9,0.7,Moderate,32.8,38.2,0.4961393299214932,no trend,-0.0016,False
ChhotaUdaipur,2024,0.4884569167904902,1529.95,31.75989071038252,hilly,0.473651280777024,1053.0963636363635,32.62040675171823,-0.0148056360134661,-476.8536363636365,-0.8605160413357105,0.3456810711017134,0.443499295784043,0.2780191780846128,25.4,0.7,Moderate,38.9,32.8,0.45310502254531,no trend,-0.0016,False
ChhotaUdaipur,2025,0.4924862277614065,1251.86,32.10252747252747,hilly,0.473651280777024,1053.0963636363635,32.62040675171823,-0.0188349469843824,-198.76363636363635,-0.5178792791907583,0.3317791616639587,0.5892496050101298,0.3607467007735051,30.0,0.7,Moderate,25.4,38.9,0.4884569167904902,no trend,-0.0016,False
Dahod,2015,0.3650003274380869,877.18,32.058076923076925,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,0.0394110675588726,134.85181818181832,1.1994836038278684,0.5327392824228518,0.7641014718971142,0.775393325323036,47.2,0.7,Moderate,,,,no trend,0.0019,False
Dahod,2016,0.4603714843767463,895.8,31.83234972677596,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,-0.0559600893797866,116.23181818181833,0.9737564075269028,0.2036901729584561,0.7543425062464625,0.7208928927466033,36.8,0.7,Moderate,47.2,,0.3650003274380869,no trend,0.0019,False
Dahod,2017,0.4297072473793629,835.73,31.954175824175824,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,-0.0252958523824032,176.30181818181825,1.0955825049267671,0.3094877767652746,0.7858259147660461,0.7503070489324559,41.0,0.7,Moderate,36.8,47.2,0.4603714843767463,no trend,0.0019,False
Dahod,2018,0.4135086893275634,678.34,32.64076923076923,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,-0.0090972943306038,333.69181818181823,1.7821759115201736,0.3653759642702259,0.86831590422663,0.9160807717122976,47.5,0.7,Moderate,41.0,36.8,0.4297072473793629,no trend,0.0019,False
Dahod,2019,0.3215275232732653,1262.18,29.3306043956044,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,0.0828838717236943,-250.1481818181818,-1.5279889236446564,0.6827289434013288,0.5623183475415336,0.1168619873915909,34.9,0.7,Moderate,47.5,41.0,0.4135086893275634,no trend,0.0019,False
Dahod,2020,0.4112535608823808,1014.01,29.640546448087434,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,-0.0068421658854211,-1.9781818181817243,-1.218046871161622,0.3731565976444486,0.6923872253891296,0.1916955750618619,30.8,0.7,Moderate,34.9,47.5,0.3215275232732653,no trend,0.0019,False
Dahod,2021,0.3730742153625722,984.6,30.57016483516484,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,0.0313371796343874,27.431818181818244,-0.2884284840842177,0.5048827929270188,0.7078013596418506,0.4161461732041092,38.8,0.7,Moderate,30.8,34.9,0.4112535608823808,no trend,0.0019,False
Dahod,2022,0.4180268092618767,1039.3,30.268186813186816,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,-0.013615414264917,-27.268181818181688,-0.5904065060622408,0.3497875684851635,0.6791324326230188,0.343235451341272,32.4,0.7,Moderate,38.8,30.8,0.3730742153625722,no trend,0.0019,False
Dahod,2023,0.3990988098525274,1053.35,30.52357142857143,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,0.0053125851444322,-41.31818181818164,-0.335021890677627,0.4150928615057239,0.6717686588640684,0.4048964839501628,35.2,0.7,Moderate,32.4,38.8,0.4180268092618767,no trend,0.0019,False
Dahod,2024,0.4250756285566197,1228.94,30.2432786885246,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,-0.02066423355966,-216.9081818181818,-0.615314630724459,0.325467765872279,0.5797398307975843,0.337221539012566,29.2,0.7,Moderate,35.2,32.4,0.3990988098525274,no trend,0.0019,False
Dahod,2025,0.4318810492555544,1262.92,30.3828021978022,hilly,0.4044113949969596,1012.0318181818184,30.858593319249056,-0.0274696542585947,-250.8881818181818,-0.4757911214468571,0.3019877359303616,0.5619305046531619,0.3709086256145392,28.7,0.7,Moderate,29.2,35.2,0.4250756285566197,no trend,0.0019,False
DevbhumiDwarka,2015,0.216999883791458,635.17,26.51230769230769,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,0.0266685530167525,262.0645454545455,0.5460541371197074,0.488775119703105,0.8307751902526603,0.6176268302911294,96.1,1.5,Critical,,,,no trend,0.0051,False
DevbhumiDwarka,2016,0.2482933509671354,318.96,26.053005464480872,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,-0.0046249141589248,578.2745454545454,0.0867519092928894,0.3808065489450423,0.996504649350006,0.5067311539610826,94.2,1.5,Critical,96.1,,0.216999883791458,no trend,0.0051,False
DevbhumiDwarka,2017,0.244210243277746,507.6,25.899780219780222,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,-0.0005418064695354,389.6345454545455,-0.0664733354077604,0.3948940675635377,0.8976361595358846,0.4697358682593062,88.4,1.5,Critical,94.2,96.1,0.2482933509671354,no trend,0.0051,False
DevbhumiDwarka,2018,0.2117204940024681,336.62,26.245329670329667,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,0.0319479428057424,560.6145454545455,0.2790761151416845,0.5069900450992588,0.987248831230215,0.5531666415117397,100.0,1.5,Critical,88.4,94.2,0.244210243277746,no trend,0.0051,False
DevbhumiDwarka,2019,0.1733456569270632,1224.67,25.60994505494505,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,0.0703227798811473,-327.4354545454546,-0.3563085002429318,0.6393907244118187,0.5218111595835312,0.3997569639968474,80.7,1.5,Critical,100.0,88.4,0.2117204940024681,no trend,0.0051,False
DevbhumiDwarka,2020,0.2639383172616725,1114.02,25.39076502732241,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,-0.0202698804534619,-216.7854545454545,-0.5754885278655735,0.3268283610729063,0.5798041536353363,0.3468373047209601,63.1,1.5,High,80.7,100.0,0.1733456569270632,no trend,0.0051,False
DevbhumiDwarka,2021,0.2568085403245499,706.47,25.76274725274725,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,-0.0131401035163393,190.76454545454544,-0.2035063024407328,0.3514274833562703,0.7934060038460293,0.4366501076468749,79.1,1.5,Critical,63.1,80.7,0.2639383172616725,no trend,0.0051,False
DevbhumiDwarka,2022,0.2790366535211631,946.19,25.73675824175824,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,-0.0353682167129525,-48.955454545454586,-0.2294953134297443,0.2747361535328978,0.66776587249403,0.4303752220134829,67.7,1.5,High,79.1,63.1,0.2568085403245499,no trend,0.0051,False
DevbhumiDwarka,2023,0.2623230462909027,826.04,26.11456043956044,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,-0.0186546094826921,71.1945454545455,0.1483068843724559,0.332401361249651,0.7307379306533106,0.5215932211999585,77.9,1.5,Critical,67.7,79.1,0.2790366535211631,no trend,0.0051,False
DevbhumiDwarka,2024,0.2323069917355956,2220.28,26.216612021857927,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,0.0113614450726149,-1323.0454545454547,0.2503584666699439,0.435962609095381,0.0,0.5462329432691895,46.6,1.5,Moderate,77.9,67.7,0.2623230462909027,no trend,0.0051,False
DevbhumiDwarka,2025,0.2913696267905616,1033.56,26.086978021978023,coastal,0.2436684368082105,897.2345454545455,25.966253555187983,-0.047701189982351,-136.32545454545448,0.1207244667900404,0.2321849881532653,0.6219742060655962,0.514933617419911,65.9,1.5,High,46.6,77.9,0.2323069917355956,no trend,0.0051,False
Gandhinagar,2015,0.4189332550843186,657.92,33.74197802197802,inland,0.4328033771116592,819.3454545454545,32.431843921106214,0.0138701220273406,161.4254545454545,1.3101341008718066,0.4446180343243867,0.778029033899565,0.8021092020650274,52.1,0.8,High,,,,no trend,0.0006,False
Gandhinagar,2016,0.4541561969051424,551.92,33.84185792349727,inland,0.4328033771116592,819.3454545454545,32.431843921106214,-0.0213528197934831,267.4254545454545,1.4100140023910583,0.3230920089421762,0.8335849070987638,0.8262245852695963,50.2,0.8,High,52.1,,0.4189332550843186,no trend,0.0006,False
Gandhinagar,2017,0.4355766444850266,860.9,33.11934065934066,inland,0.4328033771116592,819.3454545454545,32.431843921106214,-0.0027732673733673,-41.55454545454552,0.6874967382344437,0.3871950918272701,0.6716447778432125,0.6517772697233848,44.2,0.8,Moderate,50.2,52.1,0.4541561969051424,no trend,0.0006,False
Gandhinagar,2018,0.4385708891284086,477.09,34.38291208791208,inland,0.4328033771116592,819.3454545454545,32.431843921106214,-0.0057675120167493,342.2554545454545,1.951068166805868,0.3768643632815623,0.8728042089053303,0.9568587600217208,55.6,0.8,High,44.2,50.2,0.4355766444850266,no trend,0.0006,False
Gandhinagar,2019,0.4020722100641142,977.56,30.54576923076923,inland,0.4328033771116592,819.3454545454545,32.431843921106214,0.030731167047545,-158.2145454545455,-1.886074690336983,0.5027919311987401,0.6105018706034151,0.0304043983017296,33.8,0.8,Moderate,55.6,44.2,0.4385708891284086,no trend,0.0006,False
Gandhinagar,2020,0.4337122245910995,980.85,30.624207650273227,inland,0.4328033771116592,819.3454545454545,32.431843921106214,-0.0009088474794402,-161.50454545454556,-1.8076362708329867,0.3936277044268949,0.6087775420861946,0.0493428685597824,30.6,0.8,Moderate,33.8,55.6,0.4020722100641142,no trend,0.0006,False
Gandhinagar,2021,0.4210748301133294,706.77,32.65747252747253,inland,0.4328033771116592,819.3454545454545,32.431843921106214,0.0117285469983298,112.57545454545448,0.225628606366314,0.4372291824034602,0.7524261621469154,0.5402620717650506,45.9,0.8,Moderate,30.6,33.8,0.4337122245910995,no trend,0.0006,False
Gandhinagar,2022,0.435219486086376,786.92,32.59637362637363,inland,0.4328033771116592,819.3454545454545,32.431843921106214,-0.0024161089747167,32.4254545454545,0.1645297052674124,0.3884273580258366,0.7104185844401627,0.5255101207622349,42.8,0.8,Moderate,45.9,30.6,0.4210748301133294,no trend,0.0006,False
Gandhinagar,2023,0.4381831400804666,918.59,32.3595054945055,inland,0.4328033771116592,819.3454545454545,32.431843921106214,-0.0053797629688073,-99.24454545454556,-0.0723384266007158,0.3782021731919845,0.6414087559105541,0.4683197783403489,39.4,0.8,Moderate,42.8,45.9,0.435219486086376,no trend,0.0006,False
Gandhinagar,2024,0.4241572496440994,998.46,31.1724043715847,inland,0.4328033771116592,819.3454545454545,32.431843921106214,0.0086461274675598,-179.11454545454558,-1.2594395495215132,0.4265942332830686,0.5995479295669692,0.1817015694077831,34.1,0.8,Moderate,39.4,42.8,0.4381831400804666,no trend,0.0006,False
Gandhinagar,2025,0.4591810220458702,1095.82,31.70846153846153,inland,0.4328033771116592,819.3454545454545,32.431843921106214,-0.0263776449342109,-276.4745454545455,-0.723382382644683,0.3057553812777533,0.5485203841455165,0.3111292500738333,31.4,0.8,Moderate,34.1,39.4,0.4241572496440994,no trend,0.0006,False
GirSomnath,2015,0.482717957807002,629.69,32.731263736263735,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,-0.0365164533810946,318.93818181818176,1.3586110337749666,0.2707745128730332,0.860583346197901,0.8138136570730907,91.9,1.5,Critical,,,,no trend,-0.0024,False
GirSomnath,2016,0.4501875559500329,702.26,32.207978142076506,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,-0.0039860515241255,246.36818181818185,0.8353254395877379,0.3830107497516447,0.8225485375369024,0.6874695934796443,91.9,1.5,Critical,91.9,,0.482717957807002,no trend,-0.0024,False
GirSomnath,2017,0.4309665944483121,805.41,31.894725274725275,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,0.0152349099775953,143.21818181818185,0.5220725722365067,0.4493268191819289,0.7684863835699463,0.6118366300786057,90.2,1.5,Critical,91.9,91.9,0.4501875559500329,no trend,-0.0024,False
GirSomnath,2018,0.4909666038160413,711.03,33.068351648351644,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,-0.0447650993901339,237.59818181818184,1.6956989458628762,0.2423150738698224,0.8179520751976856,0.8952014443053509,91.1,1.5,Critical,90.2,91.9,0.4309665944483121,no trend,-0.0024,False
GirSomnath,2019,0.4002924308580414,932.66,29.936648351648355,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,0.045909073567866,15.968181818181847,-1.4360043508404132,0.5551586716720435,0.7017931301303421,0.1390710924101348,75.4,1.5,Critical,91.1,90.2,0.4909666038160413,no trend,-0.0024,False
GirSomnath,2020,0.4571029141631857,1276.36,29.82693989071038,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,-0.0109014097372783,-327.7318181818181,-1.5457128117783867,0.3591514139240551,0.5216558318419966,0.1125826644475507,53.2,1.5,High,75.4,91.1,0.4002924308580414,no trend,-0.0024,False
GirSomnath,2021,0.4299203945604616,967.84,30.833241758241755,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,0.0162811098654457,-19.211818181818217,-0.5394109442470132,0.4529364130305215,0.6833548695723438,0.3555480136906597,76.4,1.5,Critical,53.2,75.4,0.4571029141631857,no trend,-0.0024,False
GirSomnath,2022,0.4424534104415131,1014.83,31.11587912087912,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,0.0037480939843942,-66.20181818181823,-0.2567735816096466,0.4096950615890625,0.6587268461607367,0.423789053221671,75.1,1.5,Critical,76.4,53.2,0.4299203945604616,no trend,-0.0024,False
GirSomnath,2023,0.433553145804377,1142.29,31.9610989010989,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,0.0126483586215304,-193.66181818181812,0.5884461986101321,0.4404027120659327,0.5919235291987568,0.6278621308082828,81.0,1.5,Critical,75.1,76.4,0.4424534104415131,no trend,-0.0024,False
GirSomnath,2024,0.4263993496156708,1110.18,30.65437158469945,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,0.0198021548102366,-161.55181818181825,-0.7182811177893171,0.465084705456215,0.6087527658820234,0.3123609188574818,71.6,1.5,High,81.0,75.1,0.433553145804377,no trend,-0.0024,False
GirSomnath,2025,0.4636561912203438,1142.36,30.86868131868132,coastal,0.4462015044259074,948.6281818181818,31.372652702488768,-0.0174546867944364,-193.73181818181808,-0.5039713838074498,0.336541328768873,0.5918868413579649,0.364104675918013,64.9,1.5,High,71.6,81.0,0.4263993496156708,no trend,-0.0024,False
Jamnagar,2015,0.3067441256329022,638.26,30.944615384615386,coastal,0.308782020769292,811.3136363636364,30.099657773920068,0.0020378951363898,173.05363636363643,0.8449576106953174,0.4037945417043678,0.7841235036602079,0.6897952214970736,91.3,1.5,Critical,,,,no trend,-0.0004,False
Jamnagar,2016,0.3682114763693014,383.22,31.14890710382513,coastal,0.308782020769292,811.3136363636364,30.099657773920068,-0.0594294556000093,428.0936363636364,1.0492493299050665,0.1917201822210641,0.9177930310255252,0.7391201909786833,87.4,1.5,Critical,91.3,,0.3067441256329022,no trend,-0.0004,False
Jamnagar,2017,0.3318011023733572,680.66,30.66428571428571,coastal,0.308782020769292,811.3136363636364,30.099657773920068,-0.0230190816040651,130.65363636363645,0.5646279403656429,0.3173430804138251,0.7619011543805284,0.6221113599715642,82.4,1.5,Critical,87.4,91.3,0.3682114763693014,no trend,-0.0004,False
Jamnagar,2018,0.2803585598400861,314.26,31.55598901098901,coastal,0.308782020769292,811.3136363636364,30.099657773920068,0.0284234609292059,497.0536363636364,1.456331237068941,0.4948298945880968,0.9539357953256834,0.8374075945261462,100.0,1.5,Critical,82.4,87.4,0.3318011023733572,no trend,-0.0004,False
Jamnagar,2019,0.2188881492814592,888.22,28.703516483516484,coastal,0.308782020769292,811.3136363636364,30.099657773920068,0.0898938714878328,-76.90636363636361,-1.396141290403584,0.706914811055414,0.6531164653123613,0.1486957812966746,82.3,1.5,Critical,100.0,82.4,0.2803585598400861,no trend,-0.0004,False
Jamnagar,2020,0.3254086426721559,1256.02,28.536284153005465,coastal,0.308782020769292,811.3136363636364,30.099657773920068,-0.0166266219028638,-444.7063636363636,-1.5633736209146036,0.3393983142967505,0.4603480675513679,0.1083185715365206,48.6,1.5,Moderate,82.3,100.0,0.2188881492814592,no trend,-0.0004,False
Jamnagar,2021,0.304521212244688,825.6,29.409010989010987,coastal,0.308782020769292,811.3136363636364,30.099657773920068,0.004260808524604,-14.286363636363603,-0.6906467849090809,0.4114640268431381,0.6859363594607937,0.3190330572644371,72.7,1.5,High,48.6,82.3,0.3254086426721559,no trend,-0.0004,False
Jamnagar,2022,0.3247612415986545,872.83,30.072967032967032,coastal,0.308782020769292,811.3136363636364,30.099657773920068,-0.0159792208293624,-61.51636363636362,-0.0266907409530361,0.3416319743837194,0.6611825491664715,0.4793411291331639,73.2,1.5,High,72.7,48.6,0.304521212244688,no trend,-0.0004,False
Jamnagar,2023,0.3158673422130268,830.94,30.54725274725275,coastal,0.308782020769292,811.3136363636364,30.099657773920068,-0.0070853214437347,-19.626363636363635,0.4475949733326807,0.3723176635002833,0.6831376013203813,0.5938544754068197,80.5,1.5,Critical,73.2,72.7,0.3247612415986545,no trend,-0.0004,False
Jamnagar,2024,0.2892933701909629,1261.15,29.559945355191257,coastal,0.308782020769292,811.3136363636364,30.099657773920068,0.0194886505783291,-449.83636363636367,-0.5397124187288114,0.4640030546549269,0.4576593729333311,0.3554752245454525,65.2,1.5,High,80.5,73.2,0.3158673422130268,no trend,-0.0004,False
Jamnagar,2025,0.3307470060456185,973.29,29.953461538461536,coastal,0.308782020769292,811.3136363636364,30.099657773920068,-0.0219649852763264,-161.97636363636354,-0.1461962354585324,0.3209799185215475,0.6085302565099479,0.4504872681339513,68.1,1.5,High,65.2,80.5,0.2892933701909629,no trend,-0.0004,False
Junagadh,2015,0.429583777101231,647.6899999999999,34.47791208791209,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,-0.0191692397966078,310.19090909090914,1.5116791951218147,0.3306257862022991,0.8559987954953051,0.8507710159726339,96.7,1.5,Critical,,,,no trend,-0.005,False
Junagadh,2016,0.480479798721095,647.25,34.0227868852459,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,-0.0700652614164718,310.6309090909091,1.0565539924556262,0.1550245758691965,0.8562294047802829,0.740883856480024,82.0,1.5,Critical,96.7,,0.429583777101231,no trend,-0.005,False
Junagadh,2017,0.4157709052138703,837.11,33.66098901098901,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,-0.0053563679092471,120.77090909090909,0.6947561181987396,0.3782828907145696,0.7567214983123595,0.6535300020249162,86.9,1.5,Critical,82.0,96.7,0.480479798721095,no trend,-0.005,False
Junagadh,2018,0.4340368975150135,626.77,35.026648351648355,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,-0.0236223602103903,331.1109090909091,2.060415458858081,0.3152616514520486,0.8669632187719771,0.9832599859952242,100.0,1.5,Critical,86.9,82.0,0.4157709052138703,no trend,-0.005,False
Junagadh,2019,0.3143399641263424,1053.35,30.95423076923077,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,0.0960745731782807,-95.46909090909082,-2.0120021235595047,0.7282394384625768,0.6433875169859941,0.0,77.5,1.5,Critical,100.0,86.9,0.4340368975150135,no trend,-0.005,False
Junagadh,2020,0.4215854877704099,1295.1,31.185355191256832,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,-0.0111709504657867,-337.2190909090908,-1.7808777015334414,0.3582214457918961,0.5166834382510289,0.0558035592778261,50.7,1.5,High,77.5,100.0,0.3143399641263424,no trend,-0.005,False
Junagadh,2021,0.4046922452323436,993.98,32.308516483516485,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,0.0057222920722795,-36.09909090909093,-0.6577164092737888,0.4165064303883606,0.6745040470976584,0.3269838923717625,72.7,1.5,High,50.7,77.5,0.4215854877704099,no trend,-0.005,False
Junagadh,2022,0.4010811332818659,981.33,32.940494505494506,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,0.0093334040227572,-23.449090909090955,-0.0257383872957674,0.4289654715662417,0.6811340640407704,0.4795710690213894,79.5,1.5,Critical,72.7,50.7,0.4046922452323436,no trend,-0.005,False
Junagadh,2023,0.3891997918944241,1105.87,33.72565934065934,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,0.021214745410199,-147.9890909090908,0.7594264478690675,0.4699584187871161,0.615861154151825,0.6691442523219606,85.6,1.5,Critical,79.5,72.7,0.4010811332818659,no trend,-0.005,False
Junagadh,2024,0.3807714355123423,1206.74,31.86360655737705,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,0.0296431017922808,-248.85909090909087,-1.1026263354132233,0.4990378936597583,0.5629939755706628,0.2195631480861782,67.7,1.5,High,85.6,79.5,0.3891997918944241,no trend,-0.005,False
Junagadh,2025,0.443018473981916,1141.5,32.46236263736264,coastal,0.4104145373046231,957.8809090909092,32.96623289279027,-0.0326039366772928,-183.6190909090909,-0.5038702554276355,0.2842734592890713,0.5971870431887357,0.3641290927385643,62.1,1.5,High,67.7,85.6,0.3807714355123423,no trend,-0.005,False
Kachchh,2015,0.1766491705229635,507.41,32.86203296703297,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,-0.0367064953612029,92.39545454545458,0.6663194728768502,0.270118830942324,0.7418495817586152,0.6466641502513479,79.4,1.5,Critical,,,,no trend,-0.0039,False
Kachchh,2016,0.1706814096381114,228.86,33.598251366120216,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,-0.0307387344763508,370.9454545454546,1.4025378719640995,0.2907087710006169,0.8878409825099058,0.8244195199121911,95.0,1.5,Critical,79.4,,0.1766491705229635,no trend,-0.0039,False
Kachchh,2017,0.1911319306873719,506.03,32.935164835164834,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,-0.0511892555256113,93.77545454545464,0.7394513410087171,0.2201504811009763,0.7425728563342274,0.6643213865685667,77.1,1.5,Critical,95.0,79.4,0.1706814096381114,no trend,-0.0039,False
Kachchh,2018,0.1257680915336772,168.33,33.79098901098901,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,0.0141745836280833,431.47545454545457,1.595275516832892,0.4456684862828853,0.9195654825546936,0.8709548297518903,100.0,1.5,Critical,77.1,95.0,0.1911319306873719,no trend,-0.0039,False
Kachchh,2019,0.1046030088477376,617.6,30.417417582417585,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,0.0353396663140229,-17.794545454545414,-1.7782959117385315,0.5186921533233098,0.684097679232014,0.0564269164228659,69.2,1.5,High,100.0,77.1,0.1257680915336772,no trend,-0.0039,False
Kachchh,2020,0.1222494753747235,934.82,30.39857923497268,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,0.017693199787037,-335.01454545454544,-1.7971342591834372,0.4578083989233015,0.517838867003242,0.051878514185133,56.6,1.5,High,69.2,100.0,0.1046030088477376,no trend,-0.0039,False
Kachchh,2021,0.1211964205336809,631.83,31.79912087912088,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,0.0187462546280796,-32.02454545454543,-0.3965926150352352,0.4614416436986072,0.6766395653110273,0.3900306141457116,77.8,1.5,Critical,56.6,69.2,0.1222494753747235,no trend,-0.0039,False
Kachchh,2022,0.1369215622767634,797.7,32.29087912087912,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,0.0030211128849971,-197.89454545454544,0.0951656267230021,0.407186834877417,0.5897051059945074,0.5087625938895953,74.5,1.5,High,77.8,56.6,0.1211964205336809,no trend,-0.0039,False
Kachchh,2023,0.1263834766093205,740.72,32.43972527472528,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,0.01355919855244,-140.91454545454542,0.2440117805691599,0.4435452876385787,0.6195690083991334,0.5447005752444771,79.6,1.5,Critical,74.5,77.8,0.1369215622767634,no trend,-0.0039,False
Kachchh,2024,0.1280998571791125,759.46,31.60475409836065,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,0.011842817982648,-159.65454545454543,-0.5909593957954655,0.4376234396069428,0.609747149307124,0.343101959541783,71.1,1.5,High,79.6,74.5,0.1263834766093205,no trend,-0.0039,False
Kachchh,2025,0.1356850235759036,705.1,32.01593406593406,coastal,0.1399426751617605,599.8054545454546,32.19571349415612,0.0042576515858569,-105.2945454545454,-0.179779428222055,0.4114531347881738,0.6382378782421094,0.4423788143769244,74.8,1.5,High,71.1,79.6,0.1280998571791125,no trend,-0.0039,False
Kheda,2015,0.4261719578459034,657.92,33.74197802197802,canal,0.4564804347166025,819.3454545454545,32.431843921106214,0.030308476870699,161.4254545454545,1.3101341008718066,0.5013335675725134,0.778029033899565,0.8021092020650274,80.8,1.2,Critical,,,,no trend,0.0011,False
Kheda,2016,0.4738220078507772,551.92,33.84185792349727,canal,0.4564804347166025,819.3454545454545,32.431843921106214,-0.0173415731341747,267.4254545454545,1.4100140023910583,0.3369315929784316,0.8335849070987638,0.8262245852695963,76.0,1.2,Critical,80.8,,0.4261719578459034,no trend,0.0011,False
Kheda,2017,0.4580179405890324,860.9,33.11934065934066,canal,0.4564804347166025,819.3454545454545,32.431843921106214,-0.0015375058724299,-41.55454545454552,0.6874967382344437,0.3914587102465725,0.6716447778432125,0.6517772697233848,66.6,1.2,High,76.0,80.8,0.4738220078507772,no trend,0.0011,False
Kheda,2018,0.4765355106376199,477.09,34.38291208791208,canal,0.4564804347166025,819.3454545454545,32.431843921106214,-0.0200550759210174,342.2554545454545,1.951068166805868,0.3275694786432347,0.8728042089053303,0.9568587600217208,81.1,1.2,Critical,66.6,76.0,0.4580179405890324,no trend,0.0011,False
